Date,Days,Location,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct
9/19/21,281,AL,4405259,4404861,4184105,1330242,51.9,2543092,60.7,2412228,63.2,728966,85.8,2023759,41.3,2023703,48.3,1933618,50.7,630437,74.2
9/19/21,281,IH2,1619348,1618738,1483977,287883,43,894845,0,819397,0,154796,0,740124,35.5,739943,0,680776,0,130128,0
9/19/21,281,GA,10398214,10395661,9766671,2580649,54,5727857,63.7,5355800,66,1315313,86.7,4678648,44.1,4678159,52,4419791,54.5,1145001,75.5
9/19/21,281,FM,69970,69956,69240,5548,42.2,43702,49.4,43073,53.4,3435,19.6,36648,35.4,36640,41.4,36532,45.3,3077,17.5
9/19/21,281,NH,1727263,1726543,1613288,451042,68.7,933644,77.9,877251,79.4,247508,97.5,829330,61,829121,69.2,782764,70.9,223674,88.1
9/19/21,281,TN,6674922,6674088,6344786,1956731,51.8,3536859,60.6,3350993,63,971046,84.9,3012180,44.1,3012014,51.6,2874851,54,882368,77.2
9/19/21,281,AK,767649,765440,712182,151645,56.5,412160,67.7,382913,69.4,78391,85.6,359102,49.1,358246,58.8,334410,60.6,73332,80.1
9/19/21,281,NM,2736378,2736042,2530170,697088,71.8,1505004,84.2,1388085,85.6,370746,98.2,1303164,62.1,1303080,72.9,1206783,74.4,335940,89
9/19/21,281,WV,1534261,1533322,1461881,547515,47.8,856325,55,814041,56.8,290663,79.2,719461,40.1,719166,46.2,689091,48.1,261029,71.1
9/19/21,281,HI,1844200,1839599,1726932,503793,76.2,1075149,88.8,1005096,90.1,277256,99.9,807186,57,805671,66.5,761894,68.3,231249,86.1
9/19/21,281,SD,935805,935755,877168,271755,58.2,514905,69.8,480981,72.1,143911,94.8,449079,50.8,449066,60.8,424856,63.6,133818,88.1
9/19/21,281,PR,4573230,4571679,4210338,1128868,78.2,2496066,87.6,2299318,87.7,603981,88.9,2188664,68.5,2188298,76.8,2021630,77.1,539892,79.4
9/19/21,281,MD,7836043,7835495,7237684,1758886,69.9,4223123,81.8,3902595,82.8,917287,95.6,3825862,63.3,3825661,74.1,3552338,75.4,863928,90
9/19/21,281,RI,1435627,1435517,1340366,360561,74.1,784617,84.6,732187,85.6,185600,99.2,709367,67,709322,76.5,664489,77.7,175555,93.9
9/19/21,281,DD2,5458259,5458028,5176516,390961,0,3044262,0,2887538,0,205617,0,2273716,0,2273650,0,2155624,0,150605,0
9/19/21,281,MA,9673546,9645034,8972471,2155333,76.7,5271318,87.6,4904579,88.5,1161505,99.3,4635058,67.2,4623585,76.8,4315165,77.9,1034577,88.5
9/19/21,281,PA,15899334,15894228,14954497,4650688,71.3,9123890,82.3,8587097,84.5,2581645,99.9,7285038,56.9,7283470,65.7,6889174,67.8,2086190,87.2
9/19/21,281,MT,1066103,1065916,1008066,341721,54,576599,62.8,544740,64.8,178040,86.2,510284,47.7,510243,55.6,484945,57.7,165577,80.2
9/19/21,281,MO,6170100,6169699,5805736,1759823,54.2,3324562,63.5,3126730,65.6,909543,85.6,2884345,47,2884281,55.1,2725589,57.2,827746,77.9
9/19/21,281,IN,6622158,6621711,6232262,1894382,51.6,3473649,60.9,3265581,63.2,934831,86.1,3210240,47.7,3210097,56.3,3035190,58.8,906064,83.5
9/19/21,281,MI,10455358,10454888,9850466,2978863,56.4,5633813,65.5,5310894,67.7,1551968,87.9,5164900,51.7,5164787,60.1,4885844,62.3,1472914,83.4
9/19/21,281,UT,3363120,3362232,3054024,647757,58.1,1863070,71.9,1692227,74.4,344123,94.1,1588246,49.5,1587961,61.3,1454418,63.9,302488,82.7
9/19/21,281,VI,100063,99974,95353,27287,50.7,52978,59.3,50426,61.8,14536,82,45551,43.5,45524,50.9,43478,53.3,13084,73.8
9/19/21,281,WI,6679402,6678926,6270918,1918823,60.3,3512798,70.3,3292379,72.3,949629,93.4,3239273,55.6,3239087,64.8,3055523,67.1,917240,90.2
9/19/21,281,OH,11895735,11895507,11226202,3484966,53.6,6269773,62.7,5913072,64.9,1769615,86.5,5798527,49.6,5798441,58,5492373,60.3,1695652,82.9
9/19/21,281,US,385586012,385224921,359789005,97178600,63.8,211546015,74.6,197461199,76.5,50969064,93.2,181382976,54.6,181250070,63.9,169917034,65.8,45349534,82.9
9/19/21,281,DC,979726,979635,942730,184756,69.6,490912,80.5,467567,81,80164,91.8,417507,59.2,417458,68.5,401073,69.4,71683,82.1
9/19/21,281,NJ,11375965,11375091,10552448,2570668,71.8,6376914,83.7,5923677,85.3,1389830,94.2,5637535,63.5,5637349,74,5260536,75.8,1269424,86
9/19/21,281,SC,5115493,5107616,4840440,1610848,54.3,2788332,63.1,2635198,65.3,842769,89.9,2365692,45.9,2362835,53.5,2246808,55.6,750463,80.1
9/19/21,281,MP,68974,68974,60547,5861,62.4,35506,73.1,31124,70.3,2911,30.2,33591,59.1,33591,69.2,29542,66.7,2843,29.5
9/19/21,281,MH,40063,40033,39954,2296,38.5,22450,45,22389,49.2,1285,13,19530,33.4,19520,39.1,19491,42.8,1103,11.1
9/19/21,281,RP,30465,30465,27922,3428,97.9,17539,99.9,16218,99.9,1781,58.7,15239,85.1,15239,99.7,14012,99.9,1697,55.9
9/19/21,281,CA,49650661,49521437,45854474,10521753,70.7,27859333,82.8,25830277,84.4,5766314,98.8,22870134,57.9,22821383,67.8,21182748,69.2,4663383,79.9
9/19/21,281,ID,1526651,0,1525552,485423,46.1,0,0,822409,61.4,248221,85.4,728689,40.8,0,0,727352,54.3,232640,80
9/19/21,281,LA,4418145,4417800,4186539,1272991,51.1,2374465,60.5,2242688,63,639311,86.3,2062387,44.4,2062284,52.6,1964088,55.2,605964,81.8
9/19/21,281,VA2,5632277,5632116,5629420,2937307,0,2982174,0,2980620,0,1518078,0,2817863,0,2817790,0,2816623,0,1457495,0
9/19/21,281,AR,2954816,2949596,2754313,824579,55.1,1658327,64.8,1547772,66.8,444472,84.8,1346047,44.6,1344563,52.6,1260324,54.4,378556,72.3
9/19/21,281,IA,3395253,3395200,3185348,994869,57.5,1813366,67.8,1701102,70.1,504682,91.3,1677814,53.2,1677787,62.7,1582080,65.2,487351,88.1
9/19/21,281,IL,15074439,15033125,13954070,3556007,67.7,8548348,78.9,7924985,80.4,1932266,94.6,6678122,52.7,6663555,61.5,6215929,63.1,1587945,77.7
9/19/21,281,CO,7051745,7031657,6540541,1515445,64.9,3725550,75.5,3464293,77,764689,90.8,3373151,58.6,3365056,68.2,3136595,69.7,698347,82.9
9/19/21,281,MS,2704749,2704492,2550107,791941,49.3,1467273,58.2,1378236,60.5,407424,83.7,1253858,42.1,1253791,49.7,1187787,52.2,376492,77.4
9/19/21,281,VT,888828,888483,829487,255430,77.2,481135,87.3,449411,88.1,128170,99.9,430135,68.9,430101,78.1,402318,78.9,118833,95
9/19/21,281,FL,26133526,26124655,24710983,8580703,66,14169687,75.8,13384543,77.6,4302584,95.7,11993732,55.8,11992047,64.1,11387512,66,3760530,83.6
9/19/21,281,MN,6563948,6544456,6078655,1664210,63,3543496,74.2,3299970,76.1,870260,94.6,3244175,57.5,3236097,67.7,3015504,69.5,820222,89.1
9/19/21,281,ND,728182,727138,689349,201506,50.3,382504,60,362846,62.4,103261,86.2,330222,43.3,329875,51.8,314256,54,91662,76.5
9/19/21,281,OR,5144109,5130090,4802941,1317204,66,2774267,76.1,2598237,77.5,693154,90.5,2525050,59.9,2519317,69.1,2368806,70.7,656887,85.7
9/19/21,281,KS,3027412,3027273,2825952,838676,59.1,1720979,70.2,1604985,72.5,461057,97,1462507,50.2,1462483,59.7,1371448,62,398822,83.9
9/19/21,281,DE,1182141,1181937,1105407,351393,65.5,637543,75.9,598272,77.7,183154,97,553048,56.8,553005,65.8,520645,67.6,163961,86.8
9/19/21,281,AZ,8072515,8071453,7528387,2315271,58.6,4263033,68.7,3969507,70.4,1157921,88.5,3660650,50.3,3660277,59,3423486,60.7,1011676,77.3
9/19/21,281,NC,11015345,11001188,10314282,2985262,58.4,6111902,68,5728862,70,1561275,89.2,5105594,48.7,5100281,56.8,4803666,58.7,1391184,79.4
9/19/21,281,AS,58827,58812,49969,5283,58.6,32600,68.5,27377,63.1,2825,29.9,26806,48.1,26801,56.4,23213,53.5,2554,27.1
9/19/21,281,WA,9864304,9863317,9188782,2240613,70.3,5355783,82.4,4990651,83.9,1157004,95.6,4738465,62.2,4738207,72.9,4435988,74.5,1081454,89.4
9/19/21,281,KY,4788409,4787269,4507805,1284656,59.6,2660529,69.9,2502093,72.2,688646,91.8,2270708,50.8,2270638,59.7,2149125,62,621442,82.8
9/19/21,281,TX,31764186,31757933,29207320,6484481,59.2,17151556,71.2,15725834,72.8,3328401,89.1,14554083,50.2,14551173,60.4,13359900,61.9,2995231,80.2
9/19/21,281,VA,10670853,10639600,9856104,2416119,67.6,5748644,78.7,5331502,79.9,1267576,93.3,5080898,59.5,5068909,69.4,4712893,70.6,1154773,85
9/19/21,281,GU,226989,226957,204582,30830,75,124252,87.8,111764,86.6,16038,57.1,108802,65.6,108793,76.9,98945,76.6,14936,53.2
9/19/21,281,NY,25375921,25373559,23782433,5727466,70,13621006,81.2,12752719,82.7,2990890,90.7,12169332,62.6,12168612,72.5,11443925,74.2,2752792,83.5
9/19/21,281,WY,507670,507629,482158,156624,47.5,275115,56.1,260458,58.5,82077,82.8,235155,40.6,235144,47.9,224459,50.4,75704,76.3
9/20/21,282,HI,1844932,1840331,1727533,503866,76.2,1075448,88.8,1005335,90.1,277281,99.9,807573,57,806058,66.6,762206,68.3,231278,86.2
9/20/21,282,IH2,1619619,1619009,1484191,287908,43,894961,0,819494,0,154802,0,740268,35.5,740087,0,680882,0,130138,0
9/20/21,282,MP,68974,68974,60547,5861,62.4,35506,73.1,31124,70.3,2911,30.2,33591,59.1,33591,69.2,29542,66.7,2843,29.5
9/20/21,282,KS,3031773,3031634,2829610,839050,59.1,1722594,70.3,1606344,72.6,461173,97,1465020,50.3,1464996,59.8,1373512,62.1,398966,83.9
9/20/21,282,MA,9683769,9655257,8980979,2156703,76.8,5275903,87.7,4908491,88.6,1161972,99.4,4640023,67.3,4628550,76.9,4319055,78,1034870,88.5
9/20/21,282,MT,1066108,1065921,1008071,341721,54,576615,62.8,544756,64.8,178041,86.2,510303,47.7,510262,55.6,484962,57.7,165577,80.2
9/20/21,282,PR,4597592,4596036,4232446,1133316,78.5,2504270,87.9,2306750,88,605369,89.1,2202826,69,2202457,77.3,2034340,77.6,542059,79.8
9/20/21,282,CT,4964279,4962561,4588593,1212869,75.4,2686281,86.5,2486161,87.6,622211,98.7,2422507,67.9,2422039,78,2252801,79.4,579507,91.9
9/20/21,282,VI,100063,99974,95353,27287,50.7,52982,59.3,50430,61.9,14536,82,45553,43.5,45526,50.9,43480,53.3,13084,73.8
9/20/21,282,US,386237881,385876682,360349057,97259193,63.9,211804754,74.7,197668963,76.5,50968428,93.2,181728072,54.7,181595129,64,170207301,65.9,45334143,82.9
9/20/21,282,UT,3363189,3362301,3054088,647758,58.1,1863174,71.9,1692323,74.4,344126,94.1,1588311,49.5,1588026,61.3,1454471,63.9,302489,82.7
9/20/21,282,LA,4425281,4424935,4192697,1273608,51.1,2376645,60.6,2244589,63,639424,86.3,2066970,44.5,2066867,52.7,1967971,55.3,606233,81.8
9/20/21,282,BP2,224365,224363,224363,6860,0,120463,0,120463,0,3517,0,114689,0,114688,0,114688,0,3462,0
9/20/21,282,MS,2704800,2704543,2550155,791943,49.3,1467374,58.2,1378330,60.5,407427,83.7,1253964,42.1,1253897,49.7,1187883,52.2,376493,77.4
9/20/21,282,RP,30549,30549,28005,3429,98.3,17606,99.9,16285,99.9,1782,58.7,15267,85.3,15267,99.8,14039,99.9,1697,55.9
9/20/21,282,AL,4415777,4415379,4193326,1331192,51.9,2546638,60.8,2415355,63.3,729229,85.8,2030149,41.4,2030093,48.5,1939155,50.8,630883,74.2
9/20/21,282,DE,1182145,1181941,1105411,351396,65.5,637592,75.9,598318,77.7,183160,97,553093,56.8,553050,65.9,520686,67.6,163965,86.8
9/20/21,282,IA,3405259,3405206,3194015,995920,57.6,1817090,67.9,1704336,70.2,504938,91.3,1683390,53.4,1683363,62.9,1586813,65.3,487666,88.2
9/20/21,282,SD,936175,936125,877470,271777,58.2,515056,69.8,481112,72.1,143922,94.8,449266,50.8,449253,60.9,424993,63.7,133828,88.1
9/20/21,282,NV,3336896,3336844,3128299,817489,60,1847043,70.4,1728083,72.4,431115,86.9,1537932,49.9,1537893,58.7,1451733,60.8,382505,77.1
9/20/21,282,MI,10467648,10467172,9860802,2980348,56.5,5639346,65.6,5315608,67.8,1552378,87.9,5170758,51.8,5170644,60.2,4890564,62.4,1473258,83.5
9/20/21,282,IN,6633878,6633430,6242385,1895498,51.7,3478623,61,3269936,63.3,935147,86.1,3216291,47.8,3216147,56.4,3040285,58.9,906485,83.5
9/20/21,282,WY,507704,507663,482190,156630,47.5,275148,56.1,260490,58.5,82087,82.8,235193,40.6,235182,47.9,224493,50.4,75711,76.3
9/20/21,282,TN,6674946,6674112,6344810,1956731,51.8,3537071,60.6,3351201,63,971067,84.9,3012348,44.1,3012182,51.6,2875012,54.1,882375,77.2
9/20/21,282,GA,10398423,10395870,9766879,2580655,54,5728383,63.7,5356298,66,1315367,86.7,4679131,44.1,4678642,52.1,4420244,54.5,1145028,75.5
9/20/21,282,NM,2739728,2739392,2532992,697603,71.8,1506119,84.3,1389027,85.7,370846,98.2,1304964,62.2,1304880,73,1208200,74.5,336058,89
9/20/21,282,LTC,7954083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/21,282,WA,9868399,9867411,9192352,2241278,70.4,5357822,82.4,4992430,83.9,1157277,95.7,4740250,62.2,4739992,72.9,4437493,74.6,1081521,89.4
9/20/21,282,GU,227002,226970,204595,30832,75,124258,87.8,111770,86.6,16039,57.1,108806,65.6,108797,76.9,98949,76.6,14936,53.2
9/20/21,282,TX,31800077,31793817,29235785,6487561,59.2,17163918,71.2,15719999,72.8,3305046,88.5,14573532,50.3,14570618,60.5,13375619,61.9,2955513,79.1
9/20/21,282,FM,70007,69993,69277,5550,42.2,43711,49.4,43082,53.4,3436,19.6,36676,35.4,36668,41.4,36560,45.3,3078,17.5
9/20/21,282,CO,7058569,7038481,6546377,1516091,64.9,3728389,75.5,3466738,77.1,764815,90.8,3376692,58.6,3368597,68.2,3139550,69.8,698533,82.9
9/20/21,282,VA2,5633417,5633256,5630555,2938120,0,2982310,0,2980755,0,1518159,0,2817931,0,2817858,0,2816687,0,1457529,0
9/20/21,282,KY,4789275,4788135,4508551,1284753,59.6,2661085,69.9,2502585,72.2,688719,91.8,2271195,50.8,2271125,59.7,2149536,62,621471,82.8
9/20/21,282,MD,7844717,7844168,7244715,1759975,69.9,4226602,81.9,3905482,82.9,917504,95.6,3830324,63.4,3830123,74.2,3555746,75.5,864099,90.1
9/20/21,282,ME,1791176,1791058,1682984,530145,73.3,984659,83.1,927834,84.7,279813,98.1,907255,67.5,907221,76.6,857285,78.3,265341,93
9/20/21,282,OH,11912855,11912626,11240577,3486696,53.7,6276472,62.8,5918817,65,1770119,86.5,5807928,49.7,5807842,58.1,5500014,60.4,1696206,82.9
9/20/21,282,NJ,11389512,11388638,10563448,2572450,71.9,6382346,83.8,5928127,85.4,1390342,94.2,5644447,63.5,5644261,74.1,5265865,75.8,1269746,86.1
9/20/21,282,SC,5128845,5120968,4851867,1612341,54.3,2793282,63.2,2639421,65.4,843183,90,2373294,46.1,2370437,53.6,2253197,55.8,751007,80.1
9/20/21,282,NC,11032272,11018114,10328720,2987462,58.4,6119606,68.1,5735571,70.1,1562414,89.2,5113909,48.8,5108596,56.9,4810560,58.8,1391671,79.5
9/20/21,282,FL,26256445,26247558,24820246,8600932,66.2,14211173,76,13421051,77.8,4306650,95.8,12059260,56.1,12057570,64.5,11444645,66.4,3766676,83.8
9/20/21,282,DC,980841,980750,943703,184874,69.7,491516,80.6,468098,81,80218,91.8,418004,59.2,417955,68.5,401483,69.5,71714,82.1
9/20/21,282,AZ,8084761,8083698,7538776,2316572,58.7,4268332,68.8,3973986,70.5,1158252,88.5,3666693,50.4,3666320,59.1,3428533,60.8,1012124,77.3
9/20/21,282,CA,49770662,49641398,45957282,10537091,70.8,27907632,82.9,25871495,84.5,5771150,98.9,22932398,58,22883639,68,21235082,69.4,4668373,80
9/20/21,282,VT,889571,889225,830135,255569,77.2,481449,87.4,449682,88.2,128203,99.9,430445,69,430411,78.1,402579,78.9,118871,95.1
9/20/21,282,WI,6687759,6687282,6277886,1919466,60.4,3516666,70.3,3295668,72.3,949830,93.4,3243506,55.7,3243319,64.9,3058942,67.1,917440,90.2
9/20/21,282,NH,1728676,1727956,1614413,451205,68.8,934348,78,877845,79.5,247633,97.5,829994,61,829785,69.2,783283,70.9,223699,88.1
9/20/21,282,OR,5150653,5136634,4808659,1317890,66,2776762,76.1,2600413,77.6,693323,90.5,2528716,60,2522983,69.2,2371988,70.8,657147,85.8
9/20/21,282,RI,1437537,1437427,1342045,360775,74.2,785412,84.7,732886,85.7,185658,99.3,710367,67.1,710322,76.6,665355,77.8,175592,93.9
9/20/21,282,NE,2130315,2129958,1982036,572735,58.8,1136808,70.3,1057529,72.5,284826,91.2,1039980,53.8,1039895,64.3,971728,66.6,273530,87.5
9/20/21,282,VA,10696983,10665723,9878695,2418838,67.7,5759094,78.8,5340628,80,1268361,93.3,5094281,59.7,5082287,69.6,4724147,70.8,1155610,85
9/20/21,282,AK,769334,767117,713612,151781,56.6,412540,67.8,383240,69.5,78417,85.6,360262,49.2,359399,59,335387,60.8,73382,80.1
9/20/21,282,PA,15917396,15912287,14969896,4652996,71.4,9132601,82.4,8594794,84.5,2582825,99.9,7294262,57,7292694,65.8,6896790,67.8,2086969,87.2
9/20/21,282,IL,15094806,15053490,13971509,3558179,67.7,8557517,79,7932889,80.5,1933005,94.6,6688433,52.8,6673865,61.6,6224569,63.2,1588581,77.7
9/20/21,282,ID,1529569,0,1528469,485746,46.2,0,0,823891,61.5,248359,85.4,729949,40.8,0,0,728611,54.4,232738,80.1
9/20/21,282,AR,2958506,2953286,2757550,824884,55.1,1659586,64.9,1548878,66.8,444554,84.9,1348286,44.7,1346802,52.7,1262271,54.5,378702,72.3
9/20/21,282,AS,58827,58812,49969,5283,58.6,32600,68.5,27377,63.1,2825,29.9,26807,48.1,26802,56.4,23214,53.5,2554,27.1
9/20/21,282,MN,6569418,6549926,6083317,1664713,63.1,3545567,74.2,3301767,76.1,870371,94.6,3247295,57.6,3239217,67.8,3018108,69.6,820349,89.1
9/20/21,282,MH,40063,40033,39954,2296,38.5,22450,45,22389,49.2,1285,13,19530,33.4,19520,39.1,19491,42.8,1103,11.1
9/20/21,282,OK,4056358,4056096,3807829,1096699,55.8,2206158,66.3,2067009,68.8,574562,90.5,1842711,46.6,1842646,55.4,1735965,57.8,504398,79.4
9/20/21,282,ND,728475,727431,689595,201524,50.3,382677,60.1,363000,62.4,103268,86.2,330355,43.4,330008,51.8,314362,54,91671,76.5
9/20/21,282,DD2,5472600,5472369,5190341,391659,0,3050447,0,2893532,0,205765,0,2278317,0,2278251,0,2159923,0,150674,0
9/20/21,282,NY,25413983,25411617,23814187,5731024,70.1,13638995,81.3,12768111,82.8,2992315,90.8,12189247,62.7,12188526,72.7,11460094,74.3,2753977,83.6
9/20/21,282,MO,6178854,6178453,5813404,1760814,54.2,3327761,63.6,3129521,65.7,909796,85.7,2889225,47.1,2889161,55.2,2729806,57.3,828032,78
9/20/21,282,WV,1534417,1533478,1462026,547573,47.8,856494,55,814193,56.8,290688,79.2,719596,40.2,719301,46.2,689208,48.1,261046,71.1
9/21/21,283,WV,1535555,1534615,1463075,547812,47.9,857222,55,814866,56.9,290773,79.2,720036,40.2,719741,46.2,689590,48.1,261095,71.1
9/21/21,283,AR,2961119,2955899,2759743,825090,55.1,1660523,64.9,1549678,66.9,444614,84.9,1349836,44.7,1348352,52.7,1263546,54.5,378804,72.3
9/21/21,283,OK,4061007,4060745,3811761,1097136,55.8,2207906,66.4,2068504,68.8,574755,90.5,1845303,46.6,1845238,55.5,1738101,57.8,504518,79.4
9/21/21,283,RI,1438806,1438696,1343140,360914,74.2,785890,84.7,733295,85.8,185687,99.3,711015,67.1,710970,76.7,665900,77.9,175613,93.9
9/21/21,283,DE,1182160,1181956,1105426,351405,65.5,637654,75.9,598377,77.7,183164,97,553129,56.8,553086,65.9,520721,67.6,163969,86.8
9/21/21,283,WY,509934,509893,484104,156912,47.7,276149,56.3,261350,58.7,82173,82.9,236319,40.8,236308,48.2,225436,50.7,75801,76.4
9/21/21,283,MS,2724278,2724016,2567155,794252,49.5,1473547,58.4,1383696,60.8,407935,83.8,1265761,42.5,1265693,50.2,1198033,52.6,377543,77.6
9/21/21,283,NY,25443166,25440795,23839889,5733995,70.2,13653665,81.4,12781273,82.9,2993595,90.8,12203762,62.7,12203039,72.8,11472634,74.4,2754962,83.6
9/21/21,283,NJ,11399978,11399102,10572286,2574279,71.9,6386770,83.8,5931949,85.4,1390788,94.3,5649685,63.6,5649498,74.2,5270082,75.9,1270192,86.1
9/21/21,283,OH,11922040,11921811,11247968,3487560,53.7,6279955,62.8,5921694,65,1770359,86.5,5813299,49.7,5813213,58.1,5504199,60.4,1696507,82.9
9/21/21,283,WA,9916228,9915235,9233555,2246427,70.6,5377641,82.7,5009633,84.2,1158661,95.8,4764888,62.6,4764628,73.3,4458220,74.9,1082989,89.5
9/21/21,283,ME,1797911,1797792,1688931,530911,73.5,987233,83.3,930058,84.9,280038,98.2,911032,67.8,910998,76.9,860631,78.6,265543,93.1
9/21/21,283,ID,1531585,0,1530485,485919,46.3,0,0,825000,61.6,248449,85.5,730992,40.9,0,0,729641,54.5,232811,80.1
9/21/21,283,MI,10480280,10479804,9872266,2984241,56.5,5644619,65.7,5320335,67.8,1553855,88,5176433,51.8,5176319,60.2,4895595,62.4,1474647,83.5
9/21/21,283,MO,6184049,6183648,5817758,1761344,54.3,3329669,63.6,3131127,65.7,909938,85.7,2892226,47.1,2892162,55.2,2732264,57.3,828220,78
9/21/21,283,LA,4429465,4429119,4196261,1273866,51.2,2378211,60.6,2245941,63.1,639492,86.3,2069667,44.5,2069564,52.8,1970241,55.3,606365,81.8
9/21/21,283,VT,890270,889924,830710,255674,77.3,481747,87.4,449943,88.2,128228,99.9,430763,69,430729,78.2,402817,79,118892,95.1
9/21/21,283,VI,100337,100248,95613,27341,50.8,53062,59.4,50506,61.9,14551,82,45716,43.7,45689,51.1,43633,53.5,13112,73.9
9/21/21,283,VA,10709314,10678045,9888914,2420146,67.7,5764073,78.9,5344803,80.1,1268751,93.4,5100364,59.8,5088369,69.6,4729111,70.9,1155979,85.1
9/21/21,283,NH,1729922,1729202,1615447,451378,68.8,934959,78,878359,79.5,247752,97.6,830537,61.1,830328,69.3,783727,71,223735,88.1
9/21/21,283,FM,70354,70340,69580,5576,42.3,43870,49.6,43235,53.6,3452,19.7,36889,35.6,36881,41.7,36735,45.5,3091,17.6
9/21/21,283,AZ,8095514,8094451,7547685,2317798,58.7,4273189,68.9,3977939,70.5,1158551,88.5,3671606,50.4,3671233,59.2,3432523,60.9,1012460,77.4
9/21/21,283,IA,3408429,3408376,3196733,996155,57.6,1818189,67.9,1705285,70.2,505034,91.3,1685496,53.4,1685469,63,1588597,65.4,487735,88.2
9/21/21,283,IN,6639834,6639386,6247281,1895997,51.7,3481128,61,3272080,63.4,935325,86.1,3219583,47.8,3219439,56.4,3042899,58.9,906646,83.5
9/21/21,283,AL,4430711,4430312,4206422,1333168,52.1,2551759,60.9,2419847,63.4,729724,85.9,2038644,41.6,2038588,48.7,1946459,51,631593,74.3
9/21/21,283,ND,728525,727481,689642,201529,50.3,382720,60.1,363040,62.4,103272,86.2,330399,43.4,330052,51.8,314404,54,91675,76.5
9/21/21,283,PR,4600125,4598569,4234785,1133758,78.5,2505064,87.9,2307481,88,605507,89.1,2204469,69,2204100,77.4,2035843,77.7,542303,79.8
9/21/21,283,TN,6722062,6721223,6386596,1962362,52.1,3553972,60.9,3366160,63.3,972324,85,3037807,44.5,3037638,52.1,2897217,54.5,884477,77.4
9/21/21,283,FL,26297176,26288287,24855481,8606485,66.3,14225701,76.1,13433591,77.9,4307909,95.8,12081811,56.3,12080121,64.6,11463750,66.5,3768378,83.8
9/21/21,283,CA,49800281,49671016,45982091,10540730,70.9,27919581,83,25881503,84.5,5772273,98.9,22947662,58.1,22898903,68.1,21247457,69.4,4669199,80
9/21/21,283,MH,40063,40033,39954,2296,38.5,22450,45,22389,49.2,1285,13,19530,33.4,19520,39.1,19491,42.8,1103,11.1
9/21/21,283,PA,15934159,15929048,14984108,4655010,71.4,9140793,82.5,8602020,84.6,2583910,99.9,7302523,57,7300954,65.9,6903505,67.9,2087640,87.2
9/21/21,283,US,386780816,386419543,360814486,97325051,63.9,212024583,74.8,197860013,76.6,50990139,93.2,182012343,54.8,181879375,64.1,170445634,66,45357305,82.9
9/21/21,283,MD,7853507,7852954,7252231,1761480,70,4229906,81.9,3908258,83,917808,95.7,3834301,63.4,3834099,74.3,3559001,75.5,864369,90.1
9/21/21,283,IH2,1620218,1619608,1484682,287969,43,895222,0,819704,0,154828,0,740531,35.6,740350,0,681089,0,130150,0
9/21/21,283,OR,5155641,5141622,4812854,1318359,66.1,2778724,76.2,2602080,77.6,693442,90.5,2531556,60,2525823,69.2,2374312,70.9,657295,85.8
9/21/21,283,NE,2138484,2138126,1989145,573597,58.9,1139524,70.5,1059922,72.7,285018,91.2,1044528,54,1044443,64.6,975564,66.9,273774,87.6
9/21/21,283,KS,3035260,3035121,2832352,839427,59.2,1723853,70.3,1607368,72.6,461274,97,1466980,50.4,1466956,59.8,1374971,62.1,399066,83.9
9/21/21,283,KY,4819814,4818670,4535781,1288844,59.8,2672618,70.2,2512796,72.5,689765,91.9,2287346,51.2,2287276,60.1,2163763,62.4,622755,83
9/21/21,283,GA,10398536,10395983,9766992,2580662,54,5729023,63.7,5356905,66,1315434,86.7,4679672,44.1,4679183,52.1,4420743,54.5,1145064,75.5
9/21/21,283,CT,4968660,4966942,4592170,1213408,75.4,2688160,86.5,2487734,87.7,622386,98.8,2424726,68,2424258,78.1,2254520,79.4,579606,92
9/21/21,283,WI,6692953,6692476,6281955,1919808,60.5,3519376,70.4,3297823,72.4,949980,93.4,3245845,55.7,3245658,64.9,3060699,67.2,917537,90.2
9/21/21,283,DD2,5481025,5480794,5198687,391992,0,3052919,0,2895967,0,205768,0,2280394,0,2280328,0,2161971,0,150681,0
9/21/21,283,VA2,5633459,5633298,5630597,2938132,0,2982339,0,2980784,0,1518168,0,2817962,0,2817889,0,2816718,0,1457538,0
9/21/21,283,AS,59272,59257,50280,5291,59.1,32910,69.2,27583,63.6,2831,30,26941,48.4,26936,56.6,23317,53.8,2556,27.1
9/21/21,283,TX,31843858,31837589,29272415,6492946,59.3,17180746,71.3,15735411,72.9,3308286,88.6,14595284,50.3,14592365,60.5,13393880,62,2959924,79.3
9/21/21,283,MP,69273,69273,60810,5880,62.6,35586,73.3,31188,70.4,2915,30.2,33771,59.4,33771,69.5,29702,67,2853,29.6
